"time" "amplitude" "baseline_var"
160300 0.00160213029962312 0.233380471356213
160310 -0.0017931529536241 0.754209214122966
160320 -0.00204463137459976 0.165335540426895
160330 0.00261716013866379 0.321332513587549
160340 0.00248200206095693 0.221348272170871
160350 0.00374740891690667 0.497041354188696
160360 0.00465894917846236 0.829194608842954
160370 -0.00506678798633549 0.291512897936627
160380 0.00574378557303351 0.44349085050635
160390 0.00423041160638076 0.181502473074943
160400 0.000282956524963558 0.0178067062515765
170000 0.00343398930287079 0.657400708878413
170010 -0.00589935661582533 0.421905039111152
170020 -0.00330993484913231 0.791592331836
170030 0.00906663302857234 0.651557073229924
170040 -0.00139753471093463 0.652506045997143
170050 0.0021649590847426 0.721078440081328
170060 0.00417654089496982 0.0694413159508258
170070 0.00185304196659877 0.214158513583243
170080 0.00189485718803935 0.49121877620928
170090 -0.0069979528252154 0.153341879602522
170100 0.00444141290649638 0.889764473773539
170110 0.002971451182673 0.614950486226007
170120 0.00251399829505796 0.130450263386592
170130 0.00922201102881118 0.652022717753425
170140 0.00809351452194965 0.79771871608682
170150 0.0127926997813478 0.620684455847368
170160 0.00219057436730545 0.840542162302881
170170 0.00534971019807317 0.694496779004112
170180 0.00893731467605605 0.436449079308659
170190 0.00308866956400068 0.0191462016664445
170200 0.0150206959805026 0.666453578043729
170210 0.0100639232075149 0.561344939982519
170220 0.016194687318234 0.870070776669309
170230 0.00146624760666561 0.808408617740497
170240 0.00233889340272411 0.724483588011935
170250 -0.0143414115742832 0.524445582414046
170260 0.00760154744674001 0.478539536008611
170270 0.00999277588212679 0.364830532576889
170280 -0.00624956990200781 0.634376724949107
170290 0.0015356410474377 0.767931207083166
170300 0.00298783498386985 0.871598210651428
170310 -0.000104406483951152 0.526188070653006
170320 0.00146533848484005 0.429484462365508
170330 -0.00243332866220358 0.0563530719373375
170340 0.00479235020944377 0.150145981926471
170350 0.00506827412593079 0.713440377963707
170360 0.000748447519483124 0.590253959875554
170370 -0.00390862779436044 0.559158473042771
170380 -0.00521633192557179 0.282529575517401
170390 0.00563038008006585 0.651900319615379
170400 -0.000248759712474785 0.984414981910959
180000 0.00749447978652181 0.161384572507814
180010 -0.00246041919097508 0.800396006787196
180020 0.00301717654524388 0.376799209509045
180030 0.000602168351834547 0.900857674656436
180040 -0.00172881145605625 0.735311086289585
180050 0.00149246630930504 0.798151394585148
180060 -0.00586301600592362 0.923435844946653
180070 0.00321030961962124 0.712347405496985
180080 -0.00623881417759236 0.700162777444348
180090 0.00890137443399761 0.652716051554307
180100 0.012990662450136 0.303912479197606
180110 0.000533239094981899 0.397715926868841
180120 -0.00393280587219754 0.974656722974032
180130 0.0092413350225008 0.61552108079195
180140 0.0027449934002573 0.0486211376264691
180150 0.00302085058921348 0.284208725905046
180160 0.00670091554537564 0.93048315634951
180170 0.00300581889271626 0.802292340667918
180180 0.0062319763302882 0.960791394580156
180190 0.00708174450770494 0.932668444234878
180200 0.000377921791007394 0.0189755656756461
180210 0.00500730956585522 0.845239713322371
180220 0.00587591614393488 0.628797745564952
180230 0.00211564966545762 0.994674926856533
180240 -0.00496288925470263 0.231633427087218
180250 0.00554886180658851 0.36341233830899
180260 -0.000380064351444335 0.383005892159417
180270 0.00225198548085965 0.450254837982357
180280 0.00970043369794716 0.0203464075457305
180290 0.00427751934459991 0.00633059907704592
180300 0.00422629188176066 0.0440647362265736
180310 -0.00247006574176136 0.718451090157032
180320 -0.00195553777039138 0.243867324665189
180330 0.00165891352807039 0.696870735380799
180340 -0.0137953754562064 0.227109659463167
180350 0.00331448070778247 0.173445036634803
180360 0.000761205580404996 0.863424256211147
180370 0.0031118893491082 0.600608703913167
180380 0.0028373417631797 0.103559693321586
180390 0.00702875438351066 0.194080480374396
180400 0.0021789173185749 0.422972534783185
190000 0.0047093666355234 0.335854296805337
190010 0.000241243721213747 0.094196505844593
190020 -0.00176317198766999 0.607440752442926
190030 -0.00492981444746341 0.474002998089418
190040 0.00597122514540771 0.453334662364796
190050 -0.00342795466868583 0.556004979182035
190060 0.00187393077580947 0.356262441957369
190070 0.000937730679187568 0.294707623776048
190080 0.000192283653930039 0.574419761542231
190090 0.00285958835391236 0.286804420873523
190100 0.0110602777223725 0.995465731713921
190110 0.00585430079804159 0.961734247393906
190120 0.00465212379747634 0.770472716074437
190130 -0.00148798841231704 0.138329516397789
190140 0.000118966685192146 0.387809793930501
190150 0.00477936730666077 0.654993782285601
190160 0.00286690341336281 0.364428802859038
190170 0.00103362761586117 0.983398434938863
190180 0.0111812220152482 0.79768151557073
190190 0.0103572033968173 0.392635017400607
190200 0.00101672889942505 0.501371483085677
190210 0.00359192250254861 0.990957948612049
190220 0.0135772859685759 0.0528101914096624
190230 -0.00316310579359211 0.697307931492105
190240 0.0109449510884361 0.650542414048687
190250 0.0011472453464611 0.886029184563085
190260 0.00894226325087974 0.435398150235415
190270 0.0057250812785977 0.635743589140475
190280 0.00895191196598336 0.148520238464698
190290 -0.000715908049023506 0.799840898253024
190300 0.0020923580909041 0.128443750785664
190310 0.00829630134102311 0.782967330422252
190320 -0.00909704680425775 0.000316074350848794
190330 0.00332354431681633 0.680825391318649
190340 -0.00528202216272247 0.225196183193475
190350 0.00269503286098482 0.908963035326451
190360 -0.00195186901456692 0.736126330215484
190370 -0.00868431531842994 0.373701681150123
190380 -0.00953635826802029 0.473922088742256
190390 -0.0063002186880292 0.531749503687024
190400 -0.00298137659568541 0.704533410491422
